order_id,customer_id,order_date,status
ORD03075,CUST0366,2024-03-07,Delivered
ORD03076,CUST0758,2024-07-15,Delivered
ORD03077,CUST0787,2024-09-09,Delivered
ORD03078,CUST0544,2024-09-20,Delivered
ORD03079,CUST0649,2024-06-19,Delivered
ORD03080,CUST0524,2024-06-21,Delivered
ORD03081,CUST0907,2023-07-02,Delivered
ORD03082,CUST0814,2024-09-10,Returned
ORD03083,CUST0887,2024-06-04,Delivered
ORD03084,CUST0016,2023-11-14,Processing
ORD03085,CUST0129,2023-06-03,Processing
ORD03086,CUST0575,2023-09-12,Delivered
ORD03087,CUST0109,2023-11-04,Delivered
ORD03088,CUST0887,2023-05-01,Delivered
ORD03089,CUST0533,2024-04-19,Shipped
ORD03090,CUST0670,2024-12-18,Shipped
ORD03091,CUST0269,2023-06-20,Processing
ORD03092,CUST0162,2023-08-04,Cancelled
ORD03093,CUST0260,2024-10-26,Shipped
ORD03094,CUST0924,2023-08-21,Delivered
ORD03095,CUST0102,2024-10-14,Delivered
ORD03096,CUST0506,2024-11-07,Processing
ORD03097,CUST0735,2023-01-16,Delivered
ORD03098,CUST0571,2024-01-09,Delivered
ORD03099,CUST0247,2024-02-15,Shipped
ORD03100,CUST0640,2023-09-19,Delivered
ORD03101,CUST0795,2024-04-01,Cancelled
ORD03102,CUST0837,2024-01-26,Shipped
ORD03103,CUST0537,2023-12-10,Delivered
ORD03104,CUST0131,2023-11-13,Cancelled
ORD03105,CUST0353,2023-12-17,Delivered
ORD03106,CUST0196,2023-05-01,Delivered
ORD03107,CUST0793,2023-07-27,Delivered
ORD03108,CUST0916,2024-10-09,Delivered
ORD03109,CUST0930,2024-11-13,Delivered
ORD03110,CUST0666,2023-08-11,Delivered
ORD03111,CUST0382,2024-09-13,Delivered
ORD03112,CUST0645,2024-10-15,Delivered
ORD03113,CUST0227,2024-11-04,Processing
ORD03114,CUST0701,2024-12-04,Processing
ORD03115,CUST0476,2023-04-27,Delivered
ORD03116,CUST0477,2023-03-11,Delivered
ORD03117,CUST0265,2024-04-03,Delivered
ORD03118,CUST0372,2023-10-26,Delivered
ORD03119,CUST0486,2024-11-18,Processing
ORD03120,CUST0434,2023-12-28,Shipped
ORD03121,CUST0646,2023-04-26,Delivered
ORD03122,CUST0211,2023-02-10,Delivered
ORD03123,CUST0572,2023-04-23,Delivered
ORD03124,CUST0940,2024-04-06,Shipped
ORD03125,CUST0377,2023-09-04,Delivered
ORD03126,CUST0395,2023-05-05,Returned
ORD03127,CUST0450,2024-09-22,Processing
ORD03128,CUST0943,2023-08-08,Delivered
ORD03129,CUST0364,2024-10-09,Delivered
ORD03130,CUST0876,2024-11-16,Cancelled
ORD03131,CUST0457,2023-02-25,Delivered
ORD03132,CUST0725,2024-10-12,Delivered
ORD03133,CUST0728,2023-09-24,Delivered
ORD03134,CUST0226,2023-10-03,Processing
ORD03135,CUST0982,2024-02-01,Shipped
ORD03136,CUST0131,2023-07-13,Shipped
ORD03137,CUST0588,2023-07-11,Processing
ORD03138,CUST0476,2023-11-25,Cancelled
ORD03139,CUST0798,2024-11-10,Cancelled
ORD03140,CUST0986,2024-09-28,Delivered
ORD03141,CUST0277,2023-12-08,Delivered
ORD03142,CUST0156,2024-06-15,Shipped
ORD03143,CUST0760,2023-11-07,Shipped
ORD03144,CUST0218,2023-05-06,Delivered
ORD03145,CUST0190,2024-12-19,Delivered
ORD03146,CUST0417,2023-03-04,Processing
ORD03147,CUST0981,2023-04-15,Shipped
ORD03148,CUST0675,2023-04-16,Delivered
ORD03149,CUST0692,2024-06-04,Delivered
ORD03150,CUST0546,2023-06-07,Delivered
ORD03151,CUST0041,2023-06-14,Delivered
ORD03152,CUST0307,2024-01-09,Delivered
ORD03153,CUST0943,2024-02-21,Delivered
ORD03154,CUST0338,2024-10-14,Delivered
ORD03155,CUST0314,2023-05-13,Delivered
ORD03156,CUST0075,2023-09-17,Shipped
ORD03157,CUST0953,2024-08-04,Processing
ORD03158,CUST0279,2023-09-04,Delivered
ORD03159,CUST0176,2023-02-02,Delivered
ORD03160,CUST0896,2024-04-18,Processing
ORD03161,CUST0662,2023-05-20,Delivered
ORD03162,CUST0273,2024-06-04,Returned
ORD03163,CUST0837,2023-10-23,Processing
ORD03164,CUST0620,2024-07-06,Delivered
ORD03165,CUST0651,2023-05-10,Returned
ORD03166,CUST0862,2024-10-04,Delivered
ORD03167,CUST0783,2023-08-23,Delivered
ORD03168,CUST0859,2024-10-28,Shipped
ORD03169,CUST0931,2023-03-22,Delivered
ORD03170,CUST0289,2023-03-11,Cancelled
ORD03171,CUST0724,2024-03-01,Delivered
ORD03172,CUST0893,2024-06-01,Delivered
ORD03173,CUST0272,2023-12-03,Delivered
ORD03174,CUST0930,2023-10-28,Shipped
ORD03175,CUST0066,2023-09-16,Delivered
ORD03176,CUST0483,2023-07-08,Delivered
ORD03177,CUST0936,2024-02-27,Processing
ORD03178,CUST0248,2023-08-10,Delivered
ORD03179,CUST0156,2023-08-06,Processing
ORD03180,CUST0047,2023-11-04,Delivered
ORD03181,CUST0935,2024-11-11,Shipped
ORD03182,CUST0454,2024-07-12,Shipped
ORD03183,CUST0201,2024-10-09,Delivered
ORD03184,CUST0660,2024-07-27,Delivered
ORD03185,CUST0124,2024-05-11,Processing
ORD03186,CUST0001,2024-02-22,Delivered
ORD03187,CUST0968,2023-03-14,Returned
ORD03188,CUST0759,2023-09-05,Delivered
ORD03189,CUST0855,2024-07-08,Delivered
ORD03190,CUST0640,2024-06-24,Delivered
ORD03191,CUST0191,2023-04-13,Cancelled
ORD03192,CUST0579,2023-12-21,Delivered
ORD03193,CUST0516,2024-12-17,Processing
ORD03194,CUST0442,2023-04-22,Cancelled
ORD03195,CUST0921,2024-12-13,Delivered
ORD03196,CUST0815,2024-12-09,Delivered
ORD03197,CUST0806,2024-04-19,Shipped
ORD03198,CUST0143,2024-11-04,Delivered
ORD03199,CUST0191,2024-11-19,Processing
ORD03200,CUST0533,2024-05-01,Delivered
ORD03201,CUST0227,2024-12-05,Delivered
ORD03202,CUST0313,2024-10-17,Processing
ORD03203,CUST0629,2024-09-22,Delivered
ORD03204,CUST0949,2023-05-10,Delivered
ORD03205,CUST0302,2023-11-01,Delivered
ORD03206,CUST0654,2024-01-10,Delivered
ORD03207,CUST0996,2023-01-10,Delivered
ORD03208,CUST0460,2023-07-22,Processing
ORD03209,CUST0401,2023-01-05,Delivered
ORD03210,CUST0551,2024-12-26,Delivered
ORD03211,CUST0393,2023-12-23,Shipped
ORD03212,CUST0867,2024-03-24,Delivered
ORD03213,CUST0764,2023-07-03,Delivered
ORD03214,CUST0845,2024-04-16,Cancelled
ORD03215,CUST0207,2024-04-22,Shipped
ORD03216,CUST0210,2024-06-04,Delivered
ORD03217,CUST0115,2024-12-20,Shipped
ORD03218,CUST0737,2024-03-14,Delivered
ORD03219,CUST0646,2024-11-05,Delivered
ORD03220,CUST0251,2023-04-14,Delivered
ORD03221,CUST0219,2023-05-03,Delivered
ORD03222,CUST0407,2024-08-21,Delivered
ORD03223,CUST0443,2024-08-13,Delivered
ORD03224,CUST0603,2024-02-17,Delivered
ORD03225,CUST0354,2024-10-17,Cancelled
ORD03226,CUST0888,2024-07-14,Delivered
ORD03227,CUST0558,2024-06-14,Delivered
ORD03228,CUST0550,2024-01-18,Delivered
ORD03229,CUST0142,2023-12-14,Delivered
ORD03230,CUST0612,2023-11-20,Shipped
ORD03231,CUST0501,2024-11-19,Delivered
ORD03232,CUST0840,2024-03-18,Delivered
ORD03233,CUST0702,2024-01-28,Delivered
ORD03234,CUST0547,2024-03-22,Shipped
ORD03235,CUST0659,2023-07-25,Delivered
ORD03236,CUST0542,2024-11-03,Delivered
ORD03237,CUST0846,2023-05-21,Delivered
ORD03238,CUST0507,2023-05-04,Delivered
ORD03239,CUST0596,2024-08-23,Delivered
ORD03240,CUST0881,2024-11-04,Shipped
ORD03241,CUST0281,2023-10-17,Shipped
ORD03242,CUST0424,2023-08-16,Processing
ORD03243,CUST0856,2023-04-22,Delivered
ORD03244,CUST0270,2023-05-10,Delivered
ORD03245,CUST0154,2023-11-20,Delivered
ORD03246,CUST0614,2023-02-01,Returned
ORD03247,CUST0727,2023-09-04,Delivered
ORD03248,CUST0662,2023-04-04,Shipped
ORD03249,CUST0944,2024-01-17,Delivered
ORD03250,CUST0083,2024-06-04,Delivered
ORD03251,CUST0622,2024-06-06,Delivered
ORD03252,CUST0947,2023-11-18,Delivered
ORD03253,CUST0899,2024-11-22,Cancelled
ORD03254,CUST0426,2024-11-20,Returned
ORD03255,CUST0275,2023-07-21,Delivered
ORD03256,CUST0713,2023-03-27,Delivered
ORD03257,CUST0284,2023-03-24,Cancelled
ORD03258,CUST0980,2023-07-10,Shipped
ORD03259,CUST0173,2024-10-19,Delivered
ORD03260,CUST0327,2024-06-09,Delivered
ORD03261,CUST0718,2024-06-26,Delivered
ORD03262,CUST0063,2023-07-27,Delivered
ORD03263,CUST0073,2024-03-10,Delivered
ORD03264,CUST0763,2024-03-13,Delivered
ORD03265,CUST0636,2023-09-02,Delivered
ORD03266,CUST0375,2024-01-12,Delivered
ORD03267,CUST0633,2023-07-24,Delivered
ORD03268,CUST0508,2024-05-06,Processing
ORD03269,CUST0787,2024-08-28,Shipped
ORD03270,CUST0943,2023-05-23,Delivered
ORD03271,CUST0398,2024-08-06,Cancelled
ORD03272,CUST0120,2023-06-24,Cancelled
ORD03273,CUST0934,2024-07-28,Delivered
ORD03274,CUST0437,2023-05-25,Delivered
ORD03275,CUST0829,2024-12-03,Shipped
ORD03276,CUST0676,2024-06-16,Processing
ORD03277,CUST0936,2023-08-17,Returned
ORD03278,CUST0465,2024-03-11,Cancelled
ORD03279,CUST0286,2024-09-27,Delivered
ORD03280,CUST0265,2024-02-01,Delivered
ORD03281,CUST0320,2023-04-22,Delivered
ORD03282,CUST0673,2023-07-22,Delivered
ORD03283,CUST0376,2024-05-08,Delivered
ORD03284,CUST0820,2023-02-06,Shipped
ORD03285,CUST0089,2024-11-14,Delivered
ORD03286,CUST0654,2023-02-09,Shipped
ORD03287,CUST0203,2023-01-24,Delivered
ORD03288,CUST0821,2023-07-12,Delivered
ORD03289,CUST0739,2023-12-11,Delivered
ORD03290,CUST0955,2023-10-13,Delivered
ORD03291,CUST0334,2023-12-19,Shipped
ORD03292,CUST0222,2023-04-16,Shipped
ORD03293,CUST0041,2024-10-08,Returned
ORD03294,CUST0708,2023-10-14,Delivered
ORD03295,CUST0068,2023-02-01,Delivered
ORD03296,CUST0988,2023-04-26,Delivered
ORD03297,CUST0776,2023-12-12,Delivered
ORD03298,CUST0514,2024-08-28,Processing
ORD03299,CUST0873,2023-05-22,Shipped
ORD03300,CUST0637,2024-04-07,Cancelled
ORD03301,CUST0622,2024-08-12,Delivered
ORD03302,CUST0598,2023-11-15,Cancelled
ORD03303,CUST0937,2024-09-28,Delivered
ORD03304,CUST0632,2023-08-05,Cancelled
ORD03305,CUST0127,2024-02-16,Delivered
ORD03306,CUST0255,2023-01-18,Delivered
ORD03307,CUST0695,2024-01-27,Delivered
ORD03308,CUST0016,2024-12-09,Cancelled
ORD03309,CUST0477,2024-10-03,Delivered
ORD03310,CUST0062,2023-12-03,Delivered
ORD03311,CUST0881,2023-11-20,Processing
ORD03312,CUST0432,2024-06-02,Delivered
ORD03313,CUST0670,2023-09-09,Delivered
ORD03314,CUST0268,2023-01-14,Delivered
ORD03315,CUST0035,2024-04-25,Delivered
ORD03316,CUST0779,2023-03-18,Cancelled
ORD03317,CUST0576,2024-12-22,Shipped
ORD03318,CUST0494,2023-04-03,Delivered
ORD03319,CUST0562,2023-05-03,Returned
ORD03320,CUST0469,2024-09-20,Delivered
ORD03321,CUST0767,2023-12-16,Delivered
ORD03322,CUST0661,2023-05-02,Delivered
ORD03323,CUST0325,2023-01-17,Delivered
ORD03324,CUST0304,2023-09-14,Delivered
ORD03325,CUST0276,2024-05-28,Cancelled
ORD03326,CUST0869,2023-01-02,Shipped
ORD03327,CUST0963,2023-11-26,Delivered
ORD03328,CUST0684,2023-08-28,Delivered
ORD03329,CUST0929,2024-10-24,Shipped
ORD03330,CUST0201,2023-08-02,Cancelled
ORD03331,CUST0445,2024-11-23,Cancelled
ORD03332,CUST0905,2023-06-14,Delivered
ORD03333,CUST0324,2023-02-04,Processing
ORD03334,CUST0035,2024-06-11,Delivered
ORD03335,CUST0977,2024-12-08,Delivered
ORD03336,CUST0482,2023-02-01,Delivered
ORD03337,CUST0728,2023-06-25,Delivered
ORD03338,CUST0480,2023-12-01,Delivered
ORD03339,CUST0065,2023-11-03,Delivered
ORD03340,CUST0008,2023-03-06,Delivered
ORD03341,CUST0301,2024-01-12,Shipped
ORD03342,CUST0343,2023-12-05,Delivered
ORD03343,CUST0431,2024-07-04,Delivered
ORD03344,CUST0424,2023-02-18,Delivered
ORD03345,CUST0332,2023-07-24,Returned
ORD03346,CUST0438,2024-12-28,Delivered
ORD03347,CUST0588,2023-07-10,Delivered
ORD03348,CUST0174,2024-11-10,Delivered
ORD03349,CUST0559,2023-08-09,Processing
ORD03350,CUST0527,2024-10-17,Returned
ORD03351,CUST0873,2023-01-14,Delivered
ORD03352,CUST0659,2024-05-07,Delivered
ORD03353,CUST0026,2023-11-17,Cancelled
ORD03354,CUST0820,2023-05-18,Delivered
ORD03355,CUST0605,2023-03-24,Delivered
ORD03356,CUST0406,2023-01-08,Delivered
ORD03357,CUST0232,2024-09-15,Delivered
ORD03358,CUST0533,2023-01-27,Delivered
ORD03359,CUST0819,2023-05-19,Delivered
ORD03360,CUST0550,2024-05-03,Shipped
ORD03361,CUST0788,2023-05-20,Cancelled
ORD03362,CUST0505,2024-07-28,Delivered
ORD03363,CUST0669,2024-06-02,Processing
ORD03364,CUST0179,2023-04-06,Delivered
ORD03365,CUST0132,2024-08-22,Delivered
ORD03366,CUST0823,2024-01-25,Delivered
ORD03367,CUST0455,2024-12-20,Cancelled
ORD03368,CUST0348,2024-12-09,Shipped
ORD03369,CUST0540,2023-11-11,Shipped
ORD03370,CUST0772,2024-11-26,Processing
ORD03371,CUST0406,2023-11-18,Shipped
ORD03372,CUST0076,2024-12-22,Returned
ORD03373,CUST0941,2024-11-18,Shipped
ORD03374,CUST0579,2024-06-24,Cancelled
ORD03375,CUST0854,2024-03-13,Delivered
ORD03376,CUST0492,2024-10-08,Delivered
ORD03377,CUST0194,2023-12-09,Delivered
ORD03378,CUST0984,2024-02-08,Delivered
ORD03379,CUST0162,2024-05-13,Delivered
ORD03380,CUST0347,2023-09-12,Delivered
ORD03381,CUST0951,2024-09-26,Shipped
ORD03382,CUST0361,2023-03-19,Delivered
ORD03383,CUST0769,2024-11-28,Delivered
ORD03384,CUST0584,2023-07-01,Delivered
ORD03385,CUST0087,2024-01-02,Cancelled
ORD03386,CUST0934,2024-07-28,Delivered
ORD03387,CUST0262,2023-06-19,Delivered
ORD03388,CUST0214,2023-05-20,Shipped
ORD03389,CUST0665,2024-12-15,Delivered
ORD03390,CUST0722,2023-04-26,Delivered
ORD03391,CUST0913,2024-04-16,Delivered
ORD03392,CUST0573,2023-04-06,Delivered
ORD03393,CUST0780,2023-12-21,Returned
ORD03394,CUST0262,2023-04-21,Delivered
ORD03395,CUST0730,2023-03-17,Delivered
ORD03396,CUST0283,2024-08-02,Delivered
ORD03397,CUST0648,2023-02-23,Delivered
ORD03398,CUST0467,2024-12-01,Processing
ORD03399,CUST0380,2024-08-02,Delivered
ORD03400,CUST0362,2023-05-03,Delivered
ORD03401,CUST0449,2024-02-03,Delivered
ORD03402,CUST0441,2023-04-19,Delivered
ORD03403,CUST0093,2024-11-22,Delivered
ORD03404,CUST0621,2024-02-14,Processing
ORD03405,CUST0753,2024-03-11,Processing
ORD03406,CUST0867,2024-05-14,Cancelled
ORD03407,CUST0424,2024-07-10,Processing
ORD03408,CUST0142,2023-03-02,Shipped
ORD03409,CUST0291,2024-12-19,Delivered
ORD03410,CUST0432,2023-02-07,Processing
ORD03411,CUST0749,2024-08-25,Processing
ORD03412,CUST0852,2024-12-13,Processing
ORD03413,CUST0824,2023-09-05,Delivered
ORD03414,CUST0689,2024-11-21,Delivered
ORD03415,CUST0653,2023-12-08,Processing
ORD03416,CUST0701,2024-08-04,Shipped
ORD03417,CUST0998,2023-09-22,Returned
ORD03418,CUST0049,2024-05-07,Delivered
ORD03419,CUST0302,2024-12-11,Delivered
ORD03420,CUST0881,2023-11-12,Delivered
ORD03421,CUST0190,2023-07-24,Processing
ORD03422,CUST0136,2023-10-15,Delivered
ORD03423,CUST0555,2024-06-12,Delivered
ORD03424,CUST0404,2023-12-21,Returned
ORD03425,CUST0892,2024-09-15,Delivered
ORD03426,CUST0865,2024-04-27,Processing
ORD03427,CUST0602,2023-12-08,Delivered
ORD03428,CUST0807,2024-10-22,Processing
ORD03429,CUST0341,2023-09-26,Delivered
ORD03430,CUST0757,2024-05-04,Cancelled
ORD03431,CUST0945,2023-06-17,Cancelled
ORD03432,CUST0704,2023-08-21,Delivered
ORD03433,CUST0318,2023-12-15,Delivered
ORD03434,CUST0618,2023-03-14,Delivered
ORD03435,CUST0363,2024-11-23,Shipped
ORD03436,CUST0822,2024-10-05,Cancelled
ORD03437,CUST0382,2023-11-01,Delivered
ORD03438,CUST0233,2023-12-05,Delivered
ORD03439,CUST0777,2024-12-12,Delivered
ORD03440,CUST0344,2023-06-18,Processing
ORD03441,CUST0549,2023-10-04,Returned
ORD03442,CUST0817,2024-12-11,Delivered
ORD03443,CUST0553,2023-12-02,Delivered
ORD03444,CUST0529,2023-10-12,Delivered
ORD03445,CUST0856,2024-12-21,Delivered
ORD03446,CUST0789,2024-10-14,Delivered
ORD03447,CUST0819,2024-11-23,Delivered
ORD03448,CUST0571,2023-10-24,Delivered
ORD03449,CUST0935,2023-03-01,Delivered
ORD03450,CUST0183,2024-10-15,Delivered
ORD03451,CUST0041,2024-05-06,Delivered
ORD03452,CUST0551,2024-12-04,Delivered
ORD03453,CUST0397,2023-05-11,Shipped
ORD03454,CUST0704,2023-08-17,Shipped
ORD03455,CUST0779,2024-05-13,Delivered
ORD03456,CUST0494,2024-11-05,Delivered
ORD03457,CUST0659,2023-11-24,Shipped
ORD03458,CUST0907,2023-07-09,Cancelled
ORD03459,CUST0333,2024-02-10,Delivered
ORD03460,CUST0127,2023-02-09,Delivered
ORD03461,CUST0558,2024-07-06,Delivered
ORD03462,CUST0557,2024-12-09,Delivered
ORD03463,CUST0001,2023-12-22,Delivered
ORD03464,CUST0168,2024-03-07,Delivered
ORD03465,CUST0620,2023-01-02,Shipped
ORD03466,CUST0019,2023-01-27,Delivered
ORD03467,CUST0332,2023-06-10,Delivered
ORD03468,CUST0584,2024-10-17,Delivered
ORD03469,CUST0456,2023-11-10,Delivered
ORD03470,CUST0957,2023-10-28,Delivered
ORD03471,CUST0109,2023-07-14,Delivered
ORD03472,CUST0268,2024-04-28,Cancelled
ORD03473,CUST0445,2023-12-24,Delivered
ORD03474,CUST0240,2023-12-26,Shipped
ORD03475,CUST0929,2023-10-08,Cancelled
ORD03476,CUST0301,2023-05-17,Delivered
ORD03477,CUST0602,2024-05-21,Delivered
ORD03478,CUST0103,2023-10-11,Delivered
ORD03479,CUST0988,2023-07-23,Cancelled
ORD03480,CUST0250,2024-04-18,Cancelled
ORD03481,CUST0453,2023-12-21,Shipped
ORD03482,CUST0520,2023-04-19,Delivered
ORD03483,CUST0153,2024-12-08,Shipped
ORD03484,CUST0859,2023-04-05,Delivered
ORD03485,CUST0174,2024-11-24,Delivered
ORD03486,CUST0343,2024-05-07,Delivered
ORD03487,CUST0670,2023-12-28,Delivered
ORD03488,CUST0431,2023-01-03,Processing
ORD03489,CUST0727,2024-08-07,Delivered
ORD03490,CUST0689,2023-01-23,Delivered
ORD03491,CUST0687,2024-09-21,Delivered
ORD03492,CUST0852,2023-09-16,Processing
ORD03493,CUST0850,2023-12-27,Shipped
ORD03494,CUST0658,2023-12-22,Delivered
ORD03495,CUST0962,2024-07-21,Delivered
ORD03496,CUST0324,2024-09-18,Delivered
ORD03497,CUST0990,2024-05-08,Cancelled
ORD03498,CUST0673,2023-12-25,Delivered
ORD03499,CUST0639,2024-06-15,Delivered
ORD03500,CUST0420,2024-04-14,Delivered
ORD03501,CUST0594,2023-03-11,Delivered
ORD03502,CUST0485,2023-05-13,Processing
ORD03503,CUST0659,2023-11-16,Delivered
ORD03504,CUST0751,2024-09-22,Delivered
ORD03505,CUST0412,2023-01-09,Delivered
ORD03506,CUST0936,2023-12-26,Delivered
ORD03507,CUST0084,2024-02-25,Cancelled
ORD03508,CUST0113,2024-04-11,Delivered
ORD03509,CUST0737,2024-06-15,Processing
ORD03510,CUST0332,2024-06-02,Shipped
ORD03511,CUST0378,2024-07-08,Delivered
ORD03512,CUST0755,2024-09-02,Delivered
ORD03513,CUST0655,2024-07-08,Delivered
ORD03514,CUST0041,2023-08-25,Shipped
ORD03515,CUST0935,2023-12-20,Delivered
ORD03516,CUST0770,2024-03-18,Delivered
ORD03517,CUST0959,2023-12-01,Delivered
ORD03518,CUST0797,2024-02-23,Shipped
ORD03519,CUST0105,2024-12-25,Delivered
ORD03520,CUST0202,2023-09-17,Delivered
ORD03521,CUST0450,2023-06-07,Delivered
ORD03522,CUST0819,2023-11-13,Delivered
ORD03523,CUST0843,2023-05-06,Processing
ORD03524,CUST0973,2024-05-07,Delivered
ORD03525,CUST0266,2023-12-02,Processing
ORD03526,CUST0910,2023-11-17,Shipped
ORD03527,CUST0210,2023-08-26,Delivered
ORD03528,CUST0563,2024-01-10,Shipped
ORD03529,CUST0118,2024-01-21,Delivered
ORD03530,CUST0713,2023-01-24,Delivered
ORD03531,CUST0377,2023-11-13,Shipped
ORD03532,CUST0551,2024-03-24,Delivered
ORD03533,CUST0540,2024-11-03,Shipped
ORD03534,CUST0771,2023-08-23,Delivered
ORD03535,CUST0084,2024-01-24,Cancelled
ORD03536,CUST0454,2023-02-19,Delivered
ORD03537,CUST0667,2024-04-20,Delivered
ORD03538,CUST0629,2024-11-14,Delivered
ORD03539,CUST0514,2023-05-15,Shipped
ORD03540,CUST0605,2023-02-21,Processing
ORD03541,CUST0678,2024-06-14,Delivered
ORD03542,CUST0387,2023-04-14,Cancelled
ORD03543,CUST0912,2024-07-23,Delivered
ORD03544,CUST0350,2023-06-16,Delivered
ORD03545,CUST0296,2024-12-25,Cancelled
ORD03546,CUST0258,2023-07-19,Cancelled
ORD03547,CUST0081,2023-06-08,Shipped
ORD03548,CUST0937,2024-06-19,Processing
ORD03549,CUST0268,2023-09-11,Delivered
ORD03550,CUST0419,2023-11-03,Processing
ORD03551,CUST0235,2023-08-07,Delivered
ORD03552,CUST0833,2024-09-03,Delivered
ORD03553,CUST0311,2023-06-27,Delivered
ORD03554,CUST0813,2024-08-27,Delivered
ORD03555,CUST0975,2023-01-16,Delivered
ORD03556,CUST0986,2024-06-24,Delivered
ORD03557,CUST0357,2024-11-02,Delivered
ORD03558,CUST0213,2024-10-20,Delivered
ORD03559,CUST0574,2024-12-09,Delivered
ORD03560,CUST0049,2023-11-26,Delivered
ORD03561,CUST0127,2024-08-11,Delivered
ORD03562,CUST0223,2023-05-23,Shipped
ORD03563,CUST0921,2024-08-28,Cancelled
ORD03564,CUST0279,2023-12-14,Shipped
ORD03565,CUST0408,2023-06-25,Delivered
ORD03566,CUST0505,2023-03-24,Shipped
ORD03567,CUST0294,2023-03-15,Delivered
ORD03568,CUST0796,2023-01-14,Delivered
ORD03569,CUST0277,2024-03-26,Delivered
ORD03570,CUST0438,2024-03-28,Processing
ORD03571,CUST0107,2024-06-10,Delivered
ORD03572,CUST0658,2023-07-10,Delivered
ORD03573,CUST0420,2024-08-20,Delivered
ORD03574,CUST0611,2024-08-06,Processing
ORD03575,CUST0429,2023-05-22,Shipped
ORD03576,CUST0375,2023-11-23,Delivered
ORD03577,CUST0073,2024-08-09,Delivered
ORD03578,CUST0949,2024-07-11,Delivered
ORD03579,CUST0998,2023-03-23,Shipped
ORD03580,CUST0634,2024-01-14,Delivered
ORD03581,CUST0030,2023-03-03,Processing
ORD03582,CUST0188,2023-05-07,Delivered
ORD03583,CUST0364,2023-10-18,Shipped
ORD03584,CUST0866,2024-05-02,Delivered
ORD03585,CUST0800,2024-09-03,Delivered
ORD03586,CUST0451,2024-09-08,Delivered
ORD03587,CUST0195,2024-09-07,Delivered
ORD03588,CUST0156,2024-05-28,Delivered
ORD03589,CUST0172,2024-09-10,Processing
ORD03590,CUST0847,2024-09-13,Delivered
ORD03591,CUST0041,2024-08-21,Shipped
ORD03592,CUST0063,2023-02-05,Processing
ORD03593,CUST0023,2023-10-09,Delivered
ORD03594,CUST0360,2023-04-04,Shipped
ORD03595,CUST0075,2023-11-19,Shipped
ORD03596,CUST0560,2024-05-25,Delivered
ORD03597,CUST0672,2024-12-24,Processing
ORD03598,CUST0825,2024-04-01,Delivered
ORD03599,CUST0118,2023-12-03,Delivered
ORD03600,CUST0612,2023-03-16,Shipped
ORD03601,CUST0380,2023-05-02,Delivered
ORD03602,CUST0929,2023-08-15,Delivered
ORD03603,CUST0920,2024-10-11,Delivered
ORD03604,CUST0679,2024-08-04,Processing
ORD03605,CUST0290,2023-08-13,Cancelled
ORD03606,CUST0440,2024-10-12,Delivered
ORD03607,CUST0668,2024-11-11,Shipped
ORD03608,CUST0933,2023-12-27,Cancelled
ORD03609,CUST0007,2023-12-21,Delivered
ORD03610,CUST0196,2024-10-27,Delivered
ORD03611,CUST0421,2024-08-16,Shipped
ORD03612,CUST0568,2024-10-18,Processing
ORD03613,CUST0833,2024-09-06,Processing
ORD03614,CUST0193,2023-11-28,Delivered
ORD03615,CUST0559,2024-11-12,Delivered
ORD03616,CUST0148,2024-04-18,Delivered
ORD03617,CUST0787,2023-06-06,Delivered
ORD03618,CUST0669,2023-04-12,Delivered
ORD03619,CUST0202,2023-01-10,Processing
ORD03620,CUST0444,2024-02-12,Delivered
ORD03621,CUST0914,2024-08-01,Processing
ORD03622,CUST0988,2024-01-09,Delivered
